id,hip,proper,ra,dec,dist,mag,spect,x,y,z,ci
77409,77645,,15.851891,-55.055533,662.2517,5.74,B2II,-202.255082,-320.906672,-542.852735,-0.098
78043,78279,,15.982821,-65.037585,272.4796,5.74,B7III,-57.943788,-99.327087,-247.025878,0.528
79109,79349,,16.193899,23.494801,209.205,5.74,M4IIIa,-87.375978,-170.80998,83.402801,1.264
81484,81734,,16.695134,1.181231,55.5864,5.74,F2.7III-IV,-18.61777,-52.362856,1.145901,0.294
81859,82110,,16.772563,-58.503595,302.1148,5.74,B2IV-V,-49.851735,-149.758931,-257.604993,0.478
82941,83196,,17.002641,-24.98907,33.7041,5.74,F3V,-7.886294,-29.513683,-14.238213,0.109
84512,84769,,17.326961,80.136399,294.1176,5.74,K5III,-8.831548,-49.603219,289.769996,0.34
86048,86313,,17.635973,-10.926268,117.7856,5.74,K0III,-11.005,-115.125286,-22.325687,0.407
87766,88038,,17.982135,-36.858376,121.8027,5.74,G8III,-0.455792,-97.455165,-73.061556,0.874
87864,88136,,18.002526,80.004095,63.5324,5.74,K2Vvar,0.007397,-11.027826,62.568076,0.477
88409,88684,,18.104221,-4.751252,36.7647,5.74,K1IV,0.999553,-36.624559,-3.045205,0.811
90384,90664,,18.499086,-57.523143,97.561,5.74,K0III,6.825457,-51.939694,-82.303276,1.453
90709,90991,,18.560839,-14.853614,69.5894,5.74,A0/A1V,9.840718,-66.54007,-17.839219,1.223
91033,91315,,18.625974,62.526591,119.0476,5.74,A0V,8.960177,-54.185166,105.621923,1.346
98021,98332,,19.978116,-69.163957,70.1262,5.74,Am,12.3479,-21.672735,-65.539994,1.51
106543,106886,,21.649339,57.489037,606.0606,5.74,O6 (f),265.975255,-188.041813,511.08395,0.263
107822,108165,,21.914766,56.611227,100000,5.74,B8Ibvar,47033.04656,-28572.40052,83495.57134,1.161
108863,109209,,22.124608,19.475526,61.9579,5.74,F2V:,51.512663,-27.540871,20.656977,1.039
116758,117125,,23.744643,-78.791442,148.5884,5.74,K1III,28.818281,-1.929165,-145.754429,0.043
116947,117314,,23.787754,-11.911126,93.5454,5.74,K0III,91.390094,-5.083416,-19.307249,0.102
7262,7276,,1.561899,-7.025341,29.5159,5.75,G2IV,26.879068,11.647482,-3.610024,1.143
7901,7916,,1.695787,-11.324669,39.4477,5.75,F5V+...,34.929958,16.613471,-7.746261,1.05
10692,10718,,2.29996,57.89982,125.9446,5.75,K3III,55.15671,37.907493,106.690245,1.378
14026,14060,,3.019451,-7.663012,99.3049,5.75,K0II,69.236878,69.945643,-13.241969,0.837
19476,19525,,4.183061,33.586792,301.2048,5.75,K1II-III,114.904892,223.062616,166.626452,0.493
22883,22936,,4.935299,52.869761,129.7017,5.75,A2Vs,21.54136,75.269778,103.406529,0.705
24368,24426,,5.241346,-35.976996,152.439,5.75,G8III,24.340747,120.936603,-89.551943,1.586
25954,26019,,5.552049,-35.139376,78.9266,5.75,K0III,7.551743,64.099366,-45.427654,1.326
29152,29225,,6.162218,23.113466,100000,5.75,B2.5Ib,-3904.784075,91889.99855,39255.32903,0.95
30754,30827,,6.476136,30.493034,100000,5.75,F5.5Ibv,-10713.35967,85500.49951,50743.35965,-0.054
31857,31940,,6.674679,77.995782,214.1328,5.75,K5III,-7.825701,43.843164,209.450084,1.646
32531,32617,,6.805296,-1.318922,39.984,5.75,F1V,-8.365117,39.088209,-0.920329,1.079
32612,32698,,6.821225,-2.272038,176.0563,5.75,B8IIIn,-37.530984,171.867864,-6.979607,0.942
32937,33024,,6.880408,8.380373,62.3053,5.75,F0Vn,-14.082014,60.010156,9.080667,1.354
34269,34360,,7.122941,-23.840722,100000,5.75,B2V:nn,-26504.35789,87543.01318,-40419.54859,1.158
34629,34722,,7.189741,26.856587,119.1895,5.75,A4IV,-32.587286,101.217573,53.845072,1.273
35060,35152,,7.26588,27.897419,235.8491,5.75,M1III,-67.820968,197.098337,110.351536,1.266
36293,36396,,7.489474,-10.326664,396.8254,5.75,K5III,-148.40415,361.090539,-71.134935,0.611
41397,41515,,8.466506,-35.113761,284.9003,5.75,B2V,-140.246311,186.129457,-163.875277,1.068
43674,43798,,8.920119,-18.241189,136.7989,5.75,K2/K3III,-89.929424,93.771666,-42.820589,0.436
46524,46657,,9.512804,-31.889222,124.3781,5.75,A0,-83.997782,64.007522,-65.706277,0.82
48842,48982,,9.993395,29.645233,105.1525,5.75,G9III:,-79.065626,45.831095,52.011381,1.65
54679,54840,,11.227611,-53.231813,130.039,5.75,K2III,-76.252877,15.632857,-104.169878,0.736
59049,59229,,12.148281,-44.325989,104.1667,5.75,A3III,-74.462146,-2.892002,-72.785368,0.976
62697,62894,,12.889416,-60.328489,100000,5.75,B9Ia,-48166.74624,-11422.73887,-86887.77566,0.659
62824,63024,,12.915702,47.196722,213.2196,5.75,M5III,-140.735824,-34.400103,156.437187,0.182
65261,65466,,13.418522,23.854419,87.4891,5.75,A3IV,-74.560893,-29.036841,35.381817,0.556
73838,74066,,15.136703,-40.58393,110.742,5.75,B8IV Si,-57.304161,-61.559922,-72.04447,0.076
74011,74239,,15.171843,-26.332621,130.3781,5.75,K0III,-78.825262,-86.257016,-57.833187,0.452
74354,74582,,15.238658,-70.079476,359.7122,5.75,N0v,-81.082514,-91.905034,-338.189195,0.364
78766,79005,,16.126782,-12.74541,112.3596,5.75,B9V,-51.615666,-96.674585,-24.788647,0.753
80133,80375,,16.407037,55.205096,119.9041,5.75,A2svar...,-27.714556,-62.557892,98.465214,0.402
84926,85185,,17.40876,16.301006,125,5.75,A3V,-18.496429,-118.540779,35.085473,1.296
86515,86782,,17.733103,53.801715,163.3987,5.75,A2V,-6.737285,-96.264768,131.85914,0.493
97163,97473,,19.811683,11.815896,157.7287,5.75,F2V:+...,70.510465,-137.344489,32.297755,1.499
98167,98478,,20.006418,-66.94936,73.2601,5.75,K0IV,14.38406,-24.817545,-67.41119,0.094
101761,102092,,20.689902,-31.598289,138.8889,5.75,M1III,76.589657,-90.156361,-72.771839,0.622
101877,102208,,20.709755,82.531158,108.1081,5.75,A0V,9.153803,-10.662278,107.190701,0.43
104027,104364,,21.142417,-63.92826,156.9859,5.75,K0III,50.571215,-46.934108,-141.011554,1.068
104180,104516,,21.17099,53.5631,135.8696,5.75,B9III,59.558435,-54.451281,109.308499,0.678
104943,105282,,21.324652,49.510294,167.2241,5.75,B6V,83.018576,-69.982968,127.177557,0.029
105662,106003,,21.468955,32.22533,44.7227,5.75,F0V,29.827036,-23.274625,23.848279,0.326
108677,109023,,22.086481,26.673689,119.3317,5.75,K2III,93.529314,-51.211693,53.568939,0.83
109677,110023,,22.285139,-5.387164,94.7867,5.75,G6III,85.016542,-40.957591,-8.899082,1.204
109757,110103,,22.303505,62.804388,282.4859,5.75,K3III,116.578873,-55.473692,251.257456,0.515
115171,115537,,23.403681,-51.891174,180.5054,5.75,M0III,110.045392,-17.320712,-142.028828,1.602
115390,115755,,23.45205,42.91201,91.9963,5.75,B9III,66.685973,-9.632366,62.637871,0.987
7736,7751,,1.663169,-56.1964,7.8223,5.76,K0V,3.945945,1.835674,-6.500103,0.093
8974,8993,,1.930844,23.577322,170.9402,5.76,K1III,137.0765,75.866022,68.373787,0.205
12659,12692,,2.717451,55.106019,132.2751,5.76,B7IIIp...,57.314175,49.405668,108.493607,0.282
13620,13654,,2.930138,18.33164,107.7586,5.76,M6IIIvar,73.641003,70.995345,33.892009,0.436
16244,16285,,3.498656,-42.634256,65.445,5.76,A5V,29.323793,38.187602,-44.327015,0.973
16470,16511,,3.543319,9.373438,107.4114,5.76,B9IV,63.557235,84.803667,17.493952,0.398
17537,17579,,3.765132,24.554511,114.0251,5.76,B8V,57.278032,86.462186,47.384166,1.07
18167,18212,,3.894081,48.650495,120.7729,5.76,K0III,41.794808,67.966426,90.663497,0.622
20218,20268,,4.34479,6.130798,110.6195,5.76,G8III-IV,46.183268,99.820953,11.814008,0.508
21139,21192,,4.543765,-3.209541,145.7726,5.76,B9III,54.153049,135.094542,-8.161491,1.65
22272,22325,,4.809037,-16.329484,41.7188,5.76,F8V,12.281746,38.105848,-11.729771,0.483
26154,26219,,5.587631,-33.079724,92.4214,5.76,K0III,8.344159,76.990476,-50.444321,1.612
29360,29433,,6.200372,19.790543,255.102,5.76,B9.5V,-12.585827,239.704902,86.373196,0.486
29996,30069,,6.328043,-34.396591,125,5.76,B9V,-8.847247,102.76344,-70.614869,1.258
30518,30591,,6.428793,-48.176898,180.1802,5.76,B9V,-13.459449,119.393881,-134.27162,1.133
30763,30836,,6.477061,-17.466009,139.8601,5.76,K0III,-16.619115,132.372861,-41.977652,0.022
31657,31737,,6.639725,28.984354,106.2699,5.76,B9npe...,-15.496194,91.659267,51.495364,0.86
37223,37329,,7.663299,-38.260652,352.1127,5.76,B3III,-116.624373,250.678633,-218.042375,1.24
38362,38474,,7.879961,-5.428257,39.7141,5.76,F5IVs,-18.6824,34.843389,-3.756924,0.511
41970,42090,,8.578858,36.419619,108.8139,5.76,A2Vnn,-54.726852,68.352195,64.602342,0.67
44808,44936,,9.153198,-12.357706,138.8889,5.76,G6III,-99.703232,92.01001,-29.724196,0.07
51413,51561,,10.532622,-45.06671,166.9449,5.76,B9,-109.316329,44.190376,-118.185233,0.337
56276,56445,,11.572764,3.060165,27.2257,5.76,F5V,-27.017021,3.034523,1.453434,1.122
61186,61379,,12.578448,-44.673018,28.3206,5.76,G4IV,-19.909271,-3.038241,-19.911191,0.619
62381,62576,,12.821516,27.552379,92.9368,5.76,A2V,-80.498265,-17.584891,42.988736,1.53
64240,64445,,13.209145,11.556096,257.0694,5.76,M0III,-239.344724,-78.40182,51.498049,1.088
64939,65144,,13.349367,-46.880008,126.7427,5.76,K1III,-81.282623,-29.971296,-92.512496,-0.095
65215,65420,,13.40923,-5.16401,29.967,5.76,F3V,-27.837241,-10.762966,-2.697251,1.036
68058,68276,,13.977479,21.696219,144.7178,5.76,A0Vs,-116.845013,-66.545031,53.500083,1.079
72152,72378,,14.799322,-26.646155,137.1742,5.76,B9.5V,-91.128156,-82.022855,-61.519804,-0.056
72261,72487,,14.821853,46.116205,48.9956,5.76,F7IVw,-25.109461,-22.870123,35.313409,0.922
73956,74184,,15.15831,-67.084133,100000,5.76,F8Iab-Ib,-26368.81566,-28650.40895,-92107.76104,0.589
76333,76568,,15.637833,46.797751,35.7015,5.76,F2V,-14.169104,-19.914017,26.024301,0.987
77808,78045,,15.934982,-60.482477,66.0066,5.76,A3V,-16.737421,-27.882903,-57.439191,0.949
79812,80054,,16.340345,-55.139706,102.3541,5.76,G6III,-24.627153,-53.067296,-83.98647,1.072
80652,80898,,16.520398,22.195458,257.732,5.76,K5III,-90.142655,-220.953568,97.362656,0.927
83112,83367,,17.038526,25.50562,95.9693,5.76,G7III:,-21.572887,-83.886505,41.324151,1.537
84432,84690,,17.313287,-44.129746,111.4827,5.76,B9V,-14.308427,-78.728623,-77.623717,0.573
84809,85068,,17.38531,-56.525547,121.2121,5.76,G8/K0III,-10.712489,-65.992517,-101.106827,1.147
84910,85169,,17.405221,-60.673799,272.4796,5.76,B8Ib/II,-20.696817,-131.840697,-237.560005,0.051
85991,86254,,17.625304,24.309991,76.6871,5.76,A2Vn,-6.844621,-69.551356,31.570016,1.12
87564,87836,,17.944955,-28.065394,51.3084,5.76,A7III/IV,-0.65242,-45.270461,-24.139553,0.433
89690,89968,,18.356385,-18.859999,378.7879,5.76,F8II,33.395508,-356.892177,-122.44577,0.558
90480,90762,,18.517903,16.928556,133.5113,5.76,A2V,17.264909,-126.553748,38.875667,1.61
91039,91322,,18.626656,-0.309472,160.5136,5.76,A2V,26.215227,-158.356119,-0.866981,0.411
91568,91854,,18.727035,-64.551425,108.9325,5.76,K0III,8.855718,-45.962998,-98.362834,0.45
95276,95572,,19.440037,13.023801,55.991,5.76,F6III,20.081846,-50.719502,12.617828,0.627
95839,96141,,19.54828,-53.185618,115.7407,5.76,Am,27.348728,-63.734826,-92.659903,0.971
97505,97816,,19.877143,-54.971026,172.4138,5.76,G8/K0III,46.700227,-87.252073,-141.182958,0.976
97617,97928,,19.902299,-8.574211,193.7984,5.76,K5III,91.540235,-168.354399,-28.893393,1.487
99775,100097,,20.306876,55.397095,90.4977,5.76,A2Vs,29.185124,-42.301308,74.489349,0.337
101101,101427,,20.554894,-80.964862,160,5.76,G6/G8II,15.58093,-19.712241,-158.014834,0.031
103341,103673,,21.005976,-51.265312,28.0112,5.76,F5IV-V,12.412736,-12.374014,-21.850025,1.57
105355,105696,,21.406893,-41.006695,119.7605,5.76,A0III,70.337329,-56.748153,-78.580583,1.081
109274,109620,,22.206235,63.291035,290.6977,5.76,M3III,116.512549,-59.126703,259.680456,0.86
110256,110602,,22.407517,-13.529369,140.4494,5.76,K0III,124.8553,-55.295014,-32.857217,-0.1
110439,110785,,22.443718,4.393766,38.1534,5.76,F7V,34.927096,-15.073956,2.92294,0.097
110849,111196,,22.527168,-85.967253,99.4036,5.76,K0III,6.477402,-2.629368,-99.157648,0.589
113143,113503,,22.986615,11.728844,94.3396,5.76,A7V,89.138266,-24.219629,19.177411,0.604
117388,117756,,23.880702,-8.996756,189.0359,5.76,K0III,186.619015,-5.830388,-29.561133,1.302
1189,1191,,0.248476,-9.569571,103.8422,5.77,B9V,102.180753,6.656346,-17.26328,1.032
2000,2006,,0.423391,1.939692,144.0922,5.77,G5III,143.125834,15.92987,4.877167,0.448
5350,5361,,1.142627,58.263449,184.8429,5.77,B8V,92.912041,28.653509,157.204368,0.461
20539,20591,,4.410404,33.959686,40.6174,5.77,F4V,13.618689,30.813728,22.689103,0.435
22283,22336,,4.810107,-5.674045,26.4201,5.77,F8V,8.058285,25.025977,-2.612198,0.714
